Zaman (sn),Voltaj (V),Label
3.2711,1.6673,1
3.2711,1.6786,1
3.2711,1.6794,1
3.2712,1.6818,1
3.2712,1.6786,1
3.2909,1.6770,1
3.2909,1.6714,1
3.2909,1.6633,1
3.2910,1.6528,1
3.2910,1.6423,1
3.2910,1.6303,1
3.2910,1.6246,1
3.2910,1.6222,1
3.2910,1.6149,1
3.2910,1.6182,1
3.2911,1.6206,1
3.2911,1.6335,1
3.2911,1.6456,1
3.2911,1.6520,1
3.2911,1.6649,1
3.2911,1.6746,1
3.2912,1.6802,1
3.2912,1.6891,1
3.2912,1.6907,1
3.2912,1.6883,1
3.2912,1.6859,1
3.2912,1.6826,1
3.2913,1.6705,1
3.2913,1.6617,1
3.2913,1.6496,1
3.2913,1.6391,1
3.2913,1.6270,1
3.2913,1.6198,1
3.2913,1.6125,1
3.2914,1.6133,1
3.2914,1.6174,1
3.2914,1.6230,1
3.2914,1.6351,1
3.2914,1.6488,1
3.2914,1.6609,1
3.2915,1.6697,1
3.2915,1.6714,1
3.2915,1.6786,1
3.2915,1.6778,1
3.2915,1.6786,1
3.2915,1.6754,1
3.3115,1.6689,1
3.3116,1.6641,1
3.3116,1.6512,1
3.3116,1.6407,1
3.3116,1.6295,1
3.3116,1.6190,1
3.3116,1.6158,1
3.3117,1.6101,1
3.3117,1.6109,1
3.3117,1.6133,1
3.3117,1.6230,1
3.3117,1.6351,1
3.3117,1.6415,1
3.3118,1.6504,1
3.3118,1.6625,1
3.3118,1.6705,1
3.3119,1.6738,1
3.3119,1.6754,1
3.3119,1.6762,1
3.3119,1.6697,1
3.3119,1.6665,1
3.3119,1.6577,1
3.3120,1.6520,1
3.3120,1.6423,1
3.3120,1.6286,1
3.3120,1.6158,1
3.3120,1.6037,1
3.3120,1.6029,1
3.3120,1.5996,1
3.3121,1.6037,1
3.3121,1.6141,1
3.3121,1.6238,1
3.3121,1.6407,1
3.3121,1.6496,1
3.3121,1.6609,1
3.3122,1.6633,1
3.3122,1.6746,1
3.3122,1.6714,1
3.3122,1.6705,1
3.3122,1.6697,1
3.3122,1.6649,1
3.3123,1.6552,1
3.3323,1.6488,1
3.3323,1.6391,1
3.3323,1.6270,1
3.3323,1.6174,1
3.3324,1.6133,1
3.3324,1.6133,1
3.3324,1.6133,1
3.3324,1.6166,1
3.3324,1.6230,1
3.3324,1.6319,1
3.3325,1.6415,1
3.3325,1.6480,1
3.3325,1.6609,1
3.3325,1.6681,1
3.3325,1.6746,1
3.3325,1.6770,1
3.3326,1.6746,1
3.3326,1.6762,1
3.3326,1.6673,1
3.3326,1.6625,1
3.3326,1.6536,1
3.3326,1.6415,1
3.3327,1.6286,1
3.3327,1.6182,1
3.3327,1.6085,1
3.3327,1.6077,1
3.3327,1.6037,1
3.3327,1.6109,1
3.3327,1.6206,1
3.3328,1.6359,1
3.3328,1.6456,1
3.3328,1.6568,1
3.3328,1.6665,1
3.3328,1.6705,1
3.3328,1.6762,1
3.3328,1.6746,1
3.3329,1.6762,1
3.3329,1.6754,1
3.3329,1.6673,1
3.3329,1.6609,1
3.3329,1.6472,1
3.3529,1.6391,1
3.3529,1.6311,1
3.3530,1.6182,1
3.3530,1.6149,1
3.3530,1.6125,1
3.3530,1.6133,1
3.3530,1.6166,1
3.3530,1.6222,1
3.3531,1.6327,1
3.3531,1.6399,1
3.3531,1.6536,1
3.3531,1.6617,1
3.3531,1.6697,1
3.3531,1.6762,1
3.3531,1.6762,1
3.3532,1.6802,1
3.3532,1.6762,1
3.3532,1.6681,1
3.3532,1.6617,1
3.3532,1.6568,1
3.3532,1.6440,1
3.3533,1.6343,1
3.3533,1.6198,1
3.3533,1.6117,1
3.3533,1.6077,1
3.3533,1.6101,1
3.3533,1.6125,1
3.3534,1.6214,1
3.3534,1.6367,1
3.3534,1.6488,1
3.3534,1.6641,1
3.3534,1.6665,1
3.3534,1.6762,1
3.3535,1.6794,1
3.3535,1.6786,1
3.3535,1.6778,1
3.3535,1.6754,1
3.3535,1.6705,1
3.3535,1.6649,1
3.3536,1.6528,1
3.3536,1.6472,1
3.3743,1.6343,1
3.3743,1.6262,1
3.3744,1.6166,1
3.3744,1.6133,1
3.3744,1.6149,1
3.3744,1.6166,1
3.3744,1.6230,1
3.3744,1.6351,1
3.3745,1.6440,1
3.3745,1.6448,1
3.3745,1.6689,1
3.3745,1.6754,1
3.3745,1.6786,1
3.3745,1.6826,1
3.3746,1.6770,1
3.3746,1.6786,1
3.3746,1.6786,1
3.3746,1.6714,1
3.3746,1.6609,1
3.3746,1.6335,1
3.3746,1.6375,1
3.3747,1.6270,1
3.3747,1.6158,1
3.3747,1.6125,1
3.3747,1.6109,1
3.3747,1.6182,1
3.3747,1.6270,1
3.3748,1.6335,1
3.3748,1.6456,1
3.3748,1.6585,1
3.3748,1.6673,1
3.3748,1.6754,1
3.3748,1.6794,1
3.3749,1.6770,1
3.3749,1.6770,1
3.3749,1.6754,1
3.3749,1.6705,1
3.3749,1.6625,1
3.3749,1.6520,1
3.3750,1.6440,1
3.3750,1.6319,1
3.3750,1.6254,1
3.3750,1.6174,1
3.3957,1.6141,1
3.3957,1.6158,1
3.3957,1.6166,1
3.3957,1.6246,1
3.3957,1.6335,1
3.3958,1.6440,1
3.3958,1.6552,1
3.3958,1.6625,1
3.3958,1.6730,1
3.3958,1.6762,1
3.3958,1.6770,1
3.3958,1.6786,1
3.3959,1.6754,1
3.3959,1.6681,1
3.3959,1.6657,1
3.3959,1.6528,1
3.3959,1.6448,1
3.3959,1.6351,1
3.3960,1.6230,1
3.3960,1.6133,1
3.3960,1.6141,1
3.3960,1.6117,1
3.3960,1.6101,1
3.3960,1.6254,1
3.3961,1.6375,1
3.3961,1.6488,1
3.3961,1.6649,1
3.3961,1.6714,1
3.3961,1.6762,1
3.3961,1.6786,1
3.3962,1.6794,1
3.3962,1.6770,1
3.3962,1.6762,1
3.3962,1.6705,1
3.3962,1.6609,1
3.3962,1.6496,1
3.3962,1.6415,1
3.3963,1.6319,1
3.3963,1.6278,1
3.3963,1.6230,1
3.3963,1.6053,1
3.3963,1.6166,1
3.3963,1.6190,1
3.4173,1.6262,1
3.4174,1.6383,1
3.4175,1.6472,1
3.4175,1.6568,1
3.4175,1.6689,1
3.4175,1.6834,1
3.4176,1.6770,1
3.4176,1.6730,1
3.4176,1.6802,1
3.4176,1.6496,1
3.4176,1.6738,1
3.4176,1.6673,1
3.4176,1.6601,1
3.4177,1.6496,1
3.4177,1.6375,1
3.4177,1.6238,1
3.4177,1.6117,1
3.4177,1.6270,1
3.4178,1.6101,1
3.4178,1.6190,1
3.4178,1.6246,1
3.4178,1.6375,1
3.4178,1.6496,1
3.4178,1.6617,1
3.4179,1.6697,1
3.4179,1.6762,1
3.4179,1.6802,1
3.4179,1.6794,1
3.4179,1.6802,1
3.4179,1.6770,1
3.4180,1.6714,1
3.4180,1.6641,1
3.4180,1.6560,1
3.4180,1.6415,1
3.4180,1.6295,1
3.4180,1.6303,1
3.4181,1.6109,1
3.4181,1.6077,1
3.4181,1.6085,1
3.4181,1.6125,1
3.4181,1.6214,1
3.4181,1.6295,1
3.4182,1.6423,1
3.4391,1.6423,1
3.4392,1.6641,1
3.4392,1.6738,1
3.4392,1.6778,1
3.4392,1.6786,1
3.4392,1.6770,1
3.4392,1.6738,1
3.4393,1.6681,1
3.4393,1.6568,1
3.4393,1.6528,1
3.4393,1.6440,1
3.4393,1.6303,1
3.4393,1.6101,1
3.4393,1.6093,1
3.4394,1.6069,1
3.4394,1.6061,1
3.4394,1.6045,1
3.4394,1.6262,1
3.4394,1.6391,1
3.4394,1.6504,1
3.4394,1.6625,1
3.4395,1.6722,1
3.4395,1.6794,1
3.4395,1.6826,1
3.4395,1.6802,1
3.4395,1.6802,1
3.4395,1.6746,1
3.4395,1.6730,1
3.4396,1.6641,1
3.4396,1.6536,1
3.4396,1.6472,1
3.4396,1.6303,1
3.4396,1.6238,1
3.4396,1.6158,1
3.4396,1.5771,1
3.4397,1.6182,1
3.4397,1.5875,1
3.4397,1.6311,1
3.4397,1.6415,1
3.4397,1.6496,1
3.4397,1.6585,1
3.4398,1.6665,1
3.4398,1.6762,1
3.4398,1.6802,1
3.4611,1.6665,1
3.4612,1.6794,1
3.4612,1.6770,1
3.4612,1.6714,1
3.4612,1.6697,1
3.4612,1.6560,1
3.4613,1.6456,1
3.4613,1.6335,1
3.4613,1.6206,1
3.4613,1.6085,1
3.4613,1.6037,1
3.4613,1.6053,1
3.4613,1.6125,1
3.4614,1.6214,1
3.4614,1.6375,1
3.4614,1.6504,1
3.4614,1.6601,1
3.4614,1.6689,1
3.4614,1.6786,1
3.4615,1.6786,1
3.4615,1.6786,1
3.4615,1.6786,1
3.4615,1.6988,1
3.4615,1.6714,1
3.4615,1.6625,1
3.4616,1.6504,1
3.4616,1.6375,1
3.4616,1.6278,1
3.4616,1.6262,1
3.4616,1.6133,1
3.4616,1.6021,1
3.4617,1.6117,1
3.4617,1.6158,1
3.4617,1.6286,1
3.4617,1.6319,1
3.4617,1.6488,1
3.4617,1.6601,1
3.4618,1.6697,1
3.4618,1.6794,1
3.4618,1.6834,1
3.4618,1.6826,1
3.4618,1.6867,1
3.4618,1.6834,1
3.4618,1.6738,1
3.4830,1.6665,1
3.4831,1.6552,1
3.4831,1.6448,1
3.4831,1.6335,1
3.4831,1.6206,1
3.4831,1.6085,1
3.4831,1.6093,1
3.4832,1.6061,1
3.4832,1.6238,1
3.4832,1.6230,1
3.4832,1.6383,1
3.4832,1.6480,1
3.4832,1.6601,1
3.4833,1.6705,1
3.4833,1.6705,1
3.4833,1.6842,1
3.4833,1.6794,1
3.4833,1.6818,1
3.4833,1.6762,1
3.4833,1.6754,1
3.4834,1.6657,1
3.4834,1.6536,1
3.4834,1.6448,1
3.4834,1.6295,1
3.4834,1.6198,1
3.4834,1.6149,1
3.4834,1.5795,1
3.4835,1.6174,1
3.4835,1.6149,1
3.4835,1.6303,1
3.4835,1.6327,1
3.4835,1.6496,1
3.4835,1.6625,1
3.4835,1.6689,1
3.4836,1.6762,1
3.4836,1.6810,1
3.4836,1.6899,1
3.4836,1.6786,1
3.4836,1.6681,1
3.4836,1.6722,1
3.4837,1.6673,1
3.4837,1.6593,1
3.4837,1.6351,1
3.5048,1.6335,1
3.5049,1.6198,1
3.5049,1.6109,1
3.5049,1.6125,1
3.5049,1.6085,1
3.5049,1.6158,1
3.5050,1.6230,1
3.5050,1.6440,1
3.5050,1.6480,1
3.5050,1.6738,1
3.5050,1.6689,1
3.5050,1.6786,1
3.5051,1.6826,1
3.5051,1.6867,1
3.5051,1.6810,1
3.5051,1.6714,1
3.5051,1.6754,1
3.5051,1.6673,1
3.5051,1.6544,1
3.5052,1.6440,1
3.5052,1.6327,1
3.5052,1.6295,1
3.5052,1.6190,1
3.5052,1.6158,1
3.5052,1.6125,1
3.5052,1.6206,1
3.5053,1.6295,1
3.5053,1.6407,1
3.5053,1.6480,1
3.5053,1.6585,1
3.5053,1.6714,1
3.5053,1.6875,1
3.5053,1.6834,1
3.5054,1.6883,1
3.5054,1.6818,1
3.5054,1.6794,1
3.5054,1.6722,1
3.5054,1.6673,1
3.5054,1.6568,1
3.5055,1.6407,1
3.5055,1.6335,1
3.5055,1.6158,1
3.5055,1.6117,1
3.5055,1.6093,1
3.5270,1.6093,1
3.5271,1.6117,1
3.5271,1.6262,1
3.5271,1.6359,1
3.5271,1.6480,1
3.5272,1.6617,1
3.5272,1.6697,1
3.5272,1.6818,1
3.5272,1.6802,1
3.5272,1.6786,1
3.5272,1.6818,1
3.5273,1.6762,1
3.5273,1.6714,1
3.5273,1.6657,1
3.5273,1.6536,1
3.5273,1.6415,1
3.5273,1.6286,1
3.5274,1.6190,1
3.5274,1.6174,1
3.5274,1.6198,1
3.5274,1.6198,1
3.5274,1.6262,1
3.5274,1.6246,1
3.5274,1.6351,1
3.5275,1.6480,1
3.5275,1.6577,1
3.5275,1.6665,1
3.5275,1.6754,1
3.5275,1.6818,1
3.5275,1.6826,1
3.5276,1.6810,1
3.5276,1.6794,1
3.5276,1.6714,1
3.5276,1.6714,1
3.5276,1.6617,1
3.5276,1.6464,1
3.5277,1.6359,1
3.5277,1.6230,1
3.5277,1.6101,1
3.5277,1.6117,1
3.5277,1.6109,1
3.5277,1.6182,1
3.5277,1.6254,1
3.5278,1.6415,1
3.5278,1.6496,1
3.5492,1.6625,1
3.5492,1.6722,1
3.5492,1.6794,1
3.5493,1.6810,1
3.5493,1.6802,1
3.5493,1.6802,1
3.5493,1.6754,1
3.5493,1.6722,1
3.5493,1.6633,1
3.5494,1.6544,1
3.5494,1.6432,1
3.5494,1.6311,1
3.5494,1.6295,1
3.5494,1.6166,1
3.5494,1.6141,1
3.5495,1.6125,1
3.5495,1.6141,1
3.5495,1.6230,1
3.5495,1.6303,1
3.5495,1.6423,1
3.5495,1.6528,1
3.5496,1.6641,1
3.5496,1.6730,1
3.5496,1.6834,1
3.5496,1.6810,1
3.5496,1.6826,1
3.5497,1.6794,1
3.5497,1.6730,1
3.5497,1.6705,1
3.5497,1.6625,1
3.5497,1.6448,1
3.5497,1.6359,1
3.5497,1.6246,1
3.5498,1.6109,1
3.5498,1.5884,1
3.5498,1.6117,1
3.5498,1.6214,1
3.5498,1.6254,1
3.5498,1.6391,1
3.5498,1.6504,1
3.5499,1.6625,1
3.5499,1.6730,1
3.5499,1.6802,1
3.5499,1.6842,1
3.5718,1.6834,1
3.5719,1.6834,1
3.5719,1.6794,1
3.5719,1.6722,1
3.5719,1.6649,1
3.5719,1.6552,1
3.5720,1.6423,1
3.5720,1.6295,1
3.5720,1.6198,1
3.5720,1.6166,1
3.5720,1.6109,1
3.5720,1.6141,1
3.5721,1.6166,1
3.5721,1.6270,1
3.5721,1.6399,1
3.5721,1.6448,1
3.5721,1.6601,1
3.5721,1.6697,1
3.5721,1.6802,1
3.5722,1.6802,1
3.5722,1.6834,1
3.5722,1.6826,1
3.5722,1.6746,1
3.5722,1.6714,1
3.5722,1.6617,1
3.5722,1.6552,1
3.5723,1.6456,1
3.5723,1.6311,1
3.5723,1.6182,1
3.5723,1.6101,1
3.5723,1.6109,1
3.5723,1.6077,1
3.5724,1.6141,1
3.5724,1.6222,1
3.5724,1.6375,1
3.5724,1.6472,1
3.5724,1.6609,1
3.5724,1.6689,1
3.5724,1.6762,1
3.5725,1.6810,1
3.5725,1.6770,1
3.5725,1.6778,1
3.5725,1.6746,1
3.5725,1.6714,1
3.5725,1.6673,1
3.5942,1.6544,1
3.5942,1.6415,1
3.5943,1.6286,1
3.5943,1.6182,1
3.5943,1.6133,1
3.5943,1.6101,1
3.5943,1.6141,1
3.5943,1.6158,1
3.5944,1.6270,1
3.5944,1.6383,1
3.5944,1.6464,1
3.5944,1.6585,1
3.5944,1.6673,1
3.5944,1.6770,1
3.5945,1.6794,1
3.5945,1.6826,1
3.5945,1.6818,1
3.5945,1.6762,1
3.5945,1.6730,1
3.5945,1.6625,1
3.5945,1.6568,1
3.5946,1.6456,1
3.5946,1.6343,1
3.5946,1.6206,1
3.5946,1.6101,1
3.5946,1.6093,1
3.5946,1.6093,1
3.5946,1.6166,1
3.5947,1.6230,1
3.5947,1.6351,1
3.5947,1.6504,1
3.5947,1.6617,1
3.5947,1.6689,1
3.5947,1.6955,1
3.5948,1.6802,1
3.5948,1.6778,1
3.5948,1.6778,1
3.5948,1.6786,1
3.5948,1.6722,1
3.5948,1.6681,1
3.5948,1.6520,1
3.5949,1.6415,1
3.5949,1.6319,1
3.5949,1.6254,1
3.5949,1.6166,1
3.6189,1.6093,1
3.6190,1.6141,1
3.6190,1.6149,1
3.6190,1.6270,1
3.6190,1.6319,1
3.6191,1.6480,1
3.6191,1.6593,1
3.6191,1.6705,1
3.6191,1.6754,1
3.6191,1.6818,1
3.6191,1.6826,1
3.6192,1.6786,1
3.6192,1.6754,1
3.6192,1.6714,1
3.6192,1.6625,1
3.6192,1.6568,1
3.6192,1.6480,1
3.6193,1.6319,1
3.6193,1.6190,1
3.6193,1.6093,1
3.6193,1.6053,1
3.6193,1.6061,1
3.6193,1.6133,1
3.6194,1.6206,1
3.6194,1.6367,1
3.6194,1.6448,1
3.6194,1.6577,1
3.6194,1.6673,1
3.6194,1.6738,1
3.6195,1.6786,1
3.6195,1.6770,1
3.6195,1.6730,1
3.6195,1.6714,1
3.6195,1.6657,1
3.6195,1.6601,1
3.6196,1.6488,1
3.6196,1.6423,1
3.6196,1.6286,1
3.6196,1.6190,1
3.6196,1.6133,1
3.6196,1.6109,1
3.6197,1.6117,1
3.6197,1.6158,1
3.6197,1.6230,1
3.6197,1.6278,1
3.6197,1.6399,1
3.6197,1.6544,1
3.6198,1.6609,1
3.6198,1.6689,1
3.6198,1.6754,1
3.6449,1.6786,1
3.6450,1.6810,1
3.6450,1.6722,1
3.6450,1.6705,1
3.6450,1.6617,1
3.6450,1.6560,1
3.6451,1.6432,1
3.6451,1.6303,1
3.6451,1.6182,1
3.6451,1.6053,1
3.6451,1.6061,1
3.6451,1.6053,1
3.6452,1.6077,1
3.6452,1.6238,1
3.6452,1.6359,1
3.6452,1.6456,1
3.6452,1.6568,1
3.6453,1.6641,1
3.6453,1.6722,1
3.6453,1.6754,1
3.6453,1.6778,1
3.6453,1.6762,1
3.6453,1.6754,1
3.6454,1.6705,1
3.6454,1.6609,1
3.6454,1.6480,1
3.6454,1.6359,1
3.6454,1.6295,1
3.6454,1.6158,1
3.6454,1.6125,1
3.6455,1.6085,1
3.6455,1.6085,1
3.6455,1.6141,1
3.6455,1.6238,1
3.6455,1.6311,1
3.6455,1.6456,1
3.6456,1.6560,1
3.6456,1.6665,1
3.6456,1.6714,1
3.6456,1.6794,1
3.6456,1.6802,1
3.6456,1.6786,1
3.6457,1.6738,1
3.6457,1.6689,1
3.6457,1.6617,1
3.6457,1.6544,1
3.6457,1.6432,1
3.6457,1.6343,1
3.6458,1.6222,1
3.6458,1.6109,1
3.6458,1.6069,1
3.6458,1.6045,1
3.6712,1.6149,1
3.6713,1.6214,1
3.6713,1.6375,1
3.6713,1.6488,1
3.6713,1.6617,1
3.6714,1.6705,1
3.6714,1.6802,1
3.6714,1.6818,1
3.6714,1.6802,1
3.6714,1.6794,1
3.6714,1.6762,1
3.6715,1.6705,1
3.6715,1.6625,1
3.6715,1.6488,1
3.6715,1.6399,1
3.6715,1.6295,1
3.6715,1.6190,1
3.6716,1.6166,1
3.6716,1.6101,1
3.6716,1.6141,1
3.6716,1.6174,1
3.6716,1.6246,1
3.6716,1.6327,1
3.6717,1.6472,1
3.6717,1.6577,1
3.6717,1.6673,1
3.6717,1.6770,1
3.6717,1.6810,1
3.6717,1.6826,1
3.6718,1.6794,1
3.6718,1.6762,1
3.6718,1.6689,1
3.6718,1.6673,1
3.6718,1.6544,1
3.6718,1.6464,1
3.6719,1.6335,1
3.6719,1.6190,1
3.6719,1.6109,1
3.6719,1.6093,1
3.6719,1.6077,1
3.6719,1.6158,1
3.6720,1.6254,1
3.6720,1.6391,1
3.6720,1.6504,1
3.6720,1.6657,1
3.6720,1.6786,1
3.6720,1.6786,1
3.6721,1.6818,1
3.6721,1.6834,1
3.6721,1.6818,1
3.6721,1.6794,1
3.6721,1.6738,1
3.6967,1.6665,1
3.6967,1.6552,1
3.6967,1.6456,1
3.6968,1.6286,1
3.6968,1.6182,1
3.6968,1.6149,1
3.6968,1.6085,1
3.6968,1.6133,1
3.6968,1.6141,1
3.6969,1.6270,1
3.6969,1.6295,1
3.6969,1.6464,1
3.6969,1.6585,1
3.6969,1.6697,1
3.6969,1.6746,1
3.6970,1.6802,1
3.6970,1.6883,1
3.6970,1.6826,1
3.6970,1.6786,1
3.6970,1.6738,1
3.6970,1.6681,1
3.6971,1.6568,1
3.6971,1.6464,1
3.6971,1.6295,1
3.6971,1.6190,1
3.6971,1.6085,1
3.6971,1.6053,1
3.6972,1.6061,1
3.6972,1.6174,1
3.6972,1.6254,1
3.6972,1.6383,1
3.6972,1.6504,1
3.6972,1.6657,1
3.6973,1.6770,1
3.6973,1.6794,1
3.6973,1.6818,1
3.6973,1.6842,1
3.6973,1.6810,1
3.6973,1.6810,1
3.6974,1.6730,1
3.6974,1.6665,1
3.6974,1.6568,1
3.6974,1.6448,1
3.6974,1.6303,1
3.6974,1.6246,1
3.6975,1.6141,1
3.6975,1.6085,1
3.6975,1.6109,1
3.6975,1.6182,1
3.6975,1.6222,1
3.6975,1.6327,1
3.7224,1.6448,1
3.7225,1.6585,1
3.7225,1.6657,1
3.7225,1.6754,1
3.7225,1.6810,1
3.7225,1.6810,1
3.7225,1.6826,1
3.7226,1.6770,1
3.7226,1.6762,1
3.7226,1.6327,1
3.7226,1.6625,1
3.7226,1.6512,1
3.7226,1.6383,1
3.7227,1.6222,1
3.7227,1.6117,1
3.7227,1.6085,1
3.7227,1.6093,1
3.7227,1.6158,1
3.7227,1.6270,1
3.7227,1.6375,1
3.7228,1.6480,1
3.7228,1.6649,1
3.7228,1.6746,1
3.7228,1.6778,1
3.7228,1.6802,1
3.7228,1.6786,1
3.7228,1.6794,1
3.7229,1.6786,1
3.7229,1.6714,1
3.7229,1.6681,1
3.7229,1.6528,1
3.7229,1.6415,1
3.7229,1.6286,1
3.7229,1.6198,1
3.7230,1.6166,1
3.7230,1.6101,1
3.7230,1.6125,1
3.7230,1.6061,1
3.7230,1.6238,1
3.7230,1.6198,1
3.7231,1.6472,1
3.7231,1.6577,1
3.7231,1.6705,1
3.7231,1.6802,1
3.7231,1.6810,1
3.7231,1.6818,1
3.7232,1.6842,1
3.7232,1.6810,1
3.7232,1.6730,1
3.7232,1.6633,1
3.7232,1.6568,1
3.7484,1.6423,1
3.7485,1.6311,1
3.7485,1.6182,1
3.7485,1.6093,1
3.7485,1.6085,1
3.7486,1.6117,1
3.7486,1.6182,1
3.7486,1.6254,1
3.7486,1.6383,1
3.7486,1.6536,1
3.7486,1.6633,1
3.7487,1.6746,1
3.7487,1.6810,1
3.7487,1.6842,1
3.7487,1.6907,1
3.7487,1.6867,1
3.7487,1.6609,1
3.7488,1.6778,1
3.7488,1.6625,1
3.7488,1.6552,1
3.7488,1.6456,1
3.7488,1.6335,1
3.7488,1.6270,1
3.7489,1.6174,1
3.7489,1.6125,1
3.7489,1.6125,1
3.7489,1.6198,1
3.7489,1.6303,1
3.7489,1.6375,1
3.7489,1.6512,1
3.7490,1.6641,1
3.7490,1.6762,1
3.7490,1.6794,1
3.7490,1.6834,1
3.7490,1.6851,1
3.7490,1.6834,1
3.7491,1.6802,1
3.7491,1.6738,1
3.7491,1.6641,1
3.7491,1.6560,1
3.7491,1.6472,1
3.7491,1.6303,1
3.7491,1.6198,1
3.7492,1.6093,1
3.7492,1.6069,1
3.7492,1.6069,1
3.7492,1.6141,1
3.7492,1.6246,1
3.7492,1.6375,1
3.7492,1.6480,1
3.7493,1.6641,1
3.7493,1.6746,1
3.7493,1.6762,1
3.7744,1.6834,1
3.7745,1.6818,1
3.7745,1.6867,1
3.7745,1.6754,1
3.7745,1.6697,1
3.7745,1.6665,1
3.7746,1.6504,1
3.7746,1.6399,1
3.7746,1.6270,1
3.7746,1.6061,1
3.7746,1.6174,1
3.7746,1.6012,1
3.7746,1.6158,1
3.7747,1.6182,1
3.7747,1.6262,1
3.7747,1.6351,1
3.7747,1.6472,1
3.7747,1.6665,1
3.7747,1.6714,1
3.7747,1.6786,1
3.7748,1.6818,1
3.7748,1.6851,1
3.7748,1.6867,1
3.7748,1.6794,1
3.7748,1.6746,1
3.7748,1.6649,1
3.7748,1.6568,1
3.7749,1.6488,1
3.7749,1.6351,1
3.7749,1.6238,1
3.7749,1.6093,1
3.7749,1.6077,1
3.7750,1.6053,1
3.7750,1.6391,1
3.7750,1.6230,1
3.7750,1.6359,1
3.7750,1.6440,1
3.7750,1.6496,1
3.7750,1.6722,1
3.7751,1.6770,1
3.7751,1.6802,1
3.7751,1.6826,1
3.7751,1.6810,1
3.7751,1.6633,1
3.7751,1.6746,1
3.7752,1.6705,1
3.7752,1.6560,1
3.7752,1.6448,1
3.7752,1.6303,1
3.7752,1.6222,1
3.7752,1.6149,1
3.8012,1.6101,1
3.8012,1.6125,1
3.8013,1.6182,1
3.8013,1.6238,1
3.8013,1.6472,1
3.8013,1.6456,1
3.8013,1.6609,1
3.8013,1.6665,1
3.8014,1.6730,1
3.8014,1.6794,1
3.8014,1.6875,1
3.8014,1.6818,1
3.8015,1.6738,1
3.8015,1.6697,1
3.8015,1.6552,1
3.8015,1.6544,1
3.8015,1.6488,1
3.8015,1.6303,1
3.8016,1.6190,1
3.8016,1.6093,1
3.8016,1.6109,1
3.8016,1.6045,1
3.8016,1.6190,1
3.8016,1.6206,1
3.8017,1.6359,1
3.8017,1.6464,1
3.8017,1.6617,1
3.8017,1.6738,1
3.8017,1.6722,1
3.8017,1.6826,1
3.8018,1.6826,1
3.8018,1.6786,1
3.8018,1.7125,1
3.8018,1.6681,1
3.8018,1.6568,1
3.8018,1.6448,1
3.8019,1.6359,1
3.8019,1.6278,1
3.8019,1.6174,1
3.8019,1.6149,1
3.8019,1.6093,1
3.8019,1.6125,1
3.8020,1.6367,1
3.8020,1.6198,1
3.8020,1.6286,1
3.8020,1.6432,1
3.8020,1.6407,1
3.8020,1.6649,1
3.8021,1.6770,1
3.8021,1.6810,1
3.8021,1.6826,1
3.8021,1.6826,1
3.8021,1.6625,1
3.8021,1.6714,1
3.8278,1.6673,1
3.8279,1.6593,1
3.8279,1.6770,1
3.8279,1.6319,1
3.8279,1.6166,1
3.8280,1.6053,1
3.8280,1.5948,1
3.8280,1.6029,1
3.8280,1.6528,1
3.8280,1.6166,1
3.8280,1.6303,1
3.8281,1.6415,1
3.8281,1.6577,1
3.8281,1.6705,1
3.8281,1.6746,1
3.8281,1.6778,1
3.8281,1.7108,1
3.8282,1.6754,1
3.8282,1.6625,1
3.8282,1.6697,1
3.8282,1.6544,1
3.8282,1.6520,1
3.8282,1.6423,1
3.8283,1.6303,1
3.8283,1.6214,1
3.8283,1.6198,1
3.8283,1.6149,1
3.8283,1.6149,1
3.8283,1.6085,1
3.8284,1.6278,1
3.8284,1.6480,1
3.8284,1.6480,1
3.8284,1.6601,1
3.8284,1.6689,1
3.8284,1.6778,1
3.8285,1.6810,1
3.8285,1.6851,1
3.8285,1.6851,1
3.8285,1.6794,1
3.8285,1.6738,1
3.8285,1.6722,1
3.8286,1.6560,1
3.8286,1.6448,1
3.8286,1.6278,1
3.8286,1.6166,1
3.8286,1.6053,1
3.8286,1.6029,1
3.8287,1.6021,1
3.8287,1.6004,1
3.8287,1.6198,1
3.8287,1.6335,1
3.8287,1.6448,1
3.8287,1.6593,1
3.8553,1.6689,1
3.8553,1.6883,1
3.8554,1.6770,1
3.8554,1.6730,1
3.8554,1.6746,1
3.8554,1.6722,1
3.8554,1.6673,1
3.8554,1.6585,1
3.8555,1.6496,1
3.8555,1.6440,1
3.8555,1.6303,1
3.8555,1.6190,1
3.8555,1.6149,1
3.8555,1.6069,1
3.8556,1.6125,1
3.8556,1.6149,1
3.8556,1.6222,1
3.8556,1.6319,1
3.8556,1.6448,1
3.8556,1.6512,1
3.8557,1.6697,1
3.8557,1.6778,1
3.8557,1.6786,1
3.8557,1.6810,1
3.8557,1.6794,1
3.8557,1.6738,1
3.8558,1.6697,1
3.8558,1.6673,1
3.8558,1.6512,1
3.8558,1.6415,1
3.8558,1.6262,1
3.8558,1.6166,1
3.8559,1.6045,1
3.8559,1.6004,1
3.8559,1.6029,1
3.8559,1.6238,1
3.8559,1.6198,1
3.8559,1.6351,1
3.8560,1.6456,1
3.8560,1.6601,1
3.8560,1.6681,1
3.8560,1.6738,1
3.8560,1.6786,1
3.8560,1.6794,1
3.8561,1.6754,1
