Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
1.7644,2.0300,1.8204,1.6182,1
1.7644,2.0348,1.8785,1.6238,1
1.7644,2.0308,1.9316,1.6214,1
1.7644,2.0259,1.9582,1.6182,1
1.7644,2.0195,1.9252,1.6214,1
1.7644,2.0187,1.8817,1.6262,1
1.7644,2.0179,1.8599,1.6214,1
1.7644,2.0187,1.8640,1.6198,1
1.7644,2.0259,1.8962,1.6206,1
1.7644,2.0195,1.9276,1.6335,1
1.7644,2.0235,1.9502,1.6303,1
1.7644,2.0267,1.9615,1.6246,1
1.7644,2.0324,1.9631,1.6214,1
1.7644,2.0340,1.9816,1.6238,1
1.7644,2.0421,2.0421,1.6246,1
1.8236,2.0453,2.1307,1.6190,1
1.8236,2.0477,2.1911,1.6222,1
1.8236,2.0533,2.2226,1.6149,1
1.8236,2.0493,2.2073,1.6133,1
1.8236,2.0541,2.1686,1.6085,1
1.8236,2.0372,2.1146,1.6045,1
1.8236,2.0203,2.0622,1.6085,1
1.8236,2.0074,2.0211,1.6101,1
1.8236,2.0106,1.9897,1.6141,1
1.8236,2.0138,1.9736,1.6190,1
1.8236,2.0122,1.9744,1.6182,1
1.8236,2.0130,1.9776,1.6214,1
1.8236,2.0114,1.9864,1.6270,1
1.8236,2.0082,1.9832,1.6262,1
1.8236,2.0042,1.9848,1.5851,1
1.8236,2.0098,1.9945,1.5916,1
1.8236,2.0171,2.0195,1.5988,1
1.8236,2.0292,2.0421,1.6012,1
1.8236,2.0243,2.0719,1.5988,1
1.8236,2.0259,2.1033,1.6004,1
1.8236,2.0203,2.1420,1.6045,1
1.8236,2.0203,2.1831,1.6037,1
1.8236,2.0195,2.2129,1.6021,1
1.8236,2.0179,2.2427,1.6021,1
1.8236,2.0195,2.2661,1.6472,1
1.8236,2.0275,2.2838,1.6464,1
1.8236,2.0348,2.2959,1.6399,1
1.8236,2.0404,2.3056,1.6367,1
1.8236,2.0380,2.2991,1.6327,1
1.8236,2.0267,2.2822,1.6335,1
1.8236,2.0340,2.2709,1.6335,1
1.8236,2.0332,2.2621,1.6303,1
1.8236,2.0251,2.2459,1.6303,1
1.8236,2.0292,2.2234,1.6278,1
1.8236,2.0316,2.1992,1.6270,1
1.8236,2.0284,2.1645,1.6262,1
1.8236,2.0259,2.1331,1.6214,1
1.8236,2.0171,2.1122,1.6230,1
1.8236,2.0163,2.1025,1.6230,1
1.8236,2.0106,2.1089,1.6069,1
1.8236,2.0001,2.1057,1.6109,1
1.8236,1.9993,2.0920,1.6166,1
1.8236,2.0082,2.0799,1.6158,1
1.8236,2.0179,2.0840,1.6158,1
1.8236,2.0219,2.0791,1.6206,1
1.8236,2.0219,2.0767,1.6238,1
1.8236,2.0211,2.0783,1.6311,1
1.8236,2.0195,2.0848,1.6303,1
1.8236,2.0235,2.0759,1.6286,1
1.8236,2.0372,2.0541,1.6448,1
1.8236,2.0469,2.0453,1.6343,1
1.8236,2.0485,2.0364,1.6319,1
1.8236,2.0453,2.0356,1.6311,1
1.8236,2.0388,2.0396,1.6367,1
1.8236,2.0348,2.0678,1.6407,1
1.8236,2.0324,2.0574,1.6391,1
1.8236,2.0364,2.0437,1.6383,1
1.8236,2.0388,2.0235,1.6367,1
1.8236,2.0380,2.0292,1.6391,1
1.8236,2.0372,2.0493,1.6407,1
1.8236,2.0412,2.0558,1.6456,1
1.8236,2.0412,2.0670,1.6440,1
1.8236,2.0348,2.0775,1.6464,1
1.8236,2.0259,2.0703,1.6472,1
1.8236,2.0275,2.0549,1.6423,1
1.8236,2.0364,2.0823,1.6407,1
1.8236,2.0412,2.0872,1.6343,1
1.8236,2.0461,2.0864,1.6367,1
1.8236,2.0469,2.0751,1.6270,1
1.8236,2.0541,2.0493,1.5827,1
1.8236,2.0461,2.0219,1.5867,1
1.8236,2.0421,2.0010,1.5900,1
1.8236,2.0558,1.9800,1.5972,1
1.8236,2.0670,1.9703,1.6037,1
1.8236,2.0646,1.9550,1.6085,1
1.8236,2.0614,1.9413,1.6077,1
1.8236,2.0558,1.9308,1.6117,1
1.8236,2.0509,1.8825,1.6133,1
1.8236,2.0525,1.8390,1.6262,1
1.8236,2.0525,1.8293,1.6705,1
1.8236,2.0582,1.8285,1.6657,1
1.8236,2.0638,1.8430,1.6601,1
1.8236,2.0574,1.8793,1.6593,1
1.8236,2.0461,1.9091,1.6480,1
1.8236,2.0453,1.9018,1.6432,1
1.8236,2.0461,1.9034,1.6375,1
1.8236,2.0421,1.9236,1.6375,1
1.8236,2.0421,1.9808,1.6351,1
1.8236,2.0445,2.0324,1.6343,1
1.8236,2.0388,2.0654,1.6343,1
1.8236,2.0340,2.0743,1.6311,1
1.8236,2.0275,2.0686,1.6303,1
1.8236,2.0316,2.0469,1.6254,1
1.8236,2.0388,2.0372,1.6343,1
1.8236,2.0388,2.0517,1.6343,1
1.8236,2.0324,2.0493,1.6359,1
1.8236,2.0404,2.0340,1.6335,1
1.8236,2.0388,2.0251,1.6327,1
1.8236,2.0300,2.0010,1.6343,1
1.8236,2.0292,1.9744,1.6399,1
1.8236,2.0380,1.9623,1.6456,1
1.8236,2.0404,1.9494,1.6480,1
1.8236,2.0308,1.9405,1.6295,1
1.8236,2.0324,1.9284,1.6311,1
1.8236,2.0275,1.9300,1.6311,1
1.8236,2.0267,1.9236,1.6343,1
1.8236,2.0163,1.9196,1.6383,1
1.8236,2.0171,1.9204,1.6472,1
1.8236,2.0147,1.9470,1.6448,1
1.8236,2.0098,1.9752,1.6319,1
1.8236,2.0034,2.0010,1.6303,1
1.8236,2.0114,2.0195,1.6335,1
1.8711,2.0098,2.0348,1.6528,1
1.8711,2.0042,2.0574,1.6496,1
1.8711,2.0026,2.0840,1.6512,1
1.8711,2.0018,2.1122,1.6488,1
1.8711,1.9969,2.1379,1.6544,1
1.8711,1.9961,2.1476,1.6504,1
1.8711,2.0010,2.1484,1.6512,1
1.8711,2.0034,2.1355,1.6520,1
1.8711,1.9977,2.1194,1.6464,1
1.8711,1.9848,2.1170,1.6432,1
1.8711,1.9897,2.1105,1.6423,1
1.8711,1.9953,2.1001,1.6391,1
1.8711,1.9945,2.0815,1.6319,1
1.8711,1.9921,2.0606,1.6335,1
1.8711,1.9945,2.0469,1.6311,1
1.8711,1.9953,2.0372,1.6319,1
1.8711,1.9969,2.0275,1.6303,1
1.8711,1.9929,2.0300,1.6278,1
1.8711,2.0010,2.0372,1.6295,1
1.8711,2.0018,2.0412,1.6319,1
1.8711,1.9953,2.0356,1.6327,1
1.8711,1.9840,2.0332,1.6303,1
1.8711,1.9873,2.0179,1.6319,1
1.8711,1.9494,2.0348,1.6359,1
1.8711,1.9558,2.0372,1.6375,1
1.8711,1.9582,2.0364,1.6432,1
1.8711,1.9566,2.0404,1.6440,1
1.8711,1.9566,2.0421,1.6504,1
1.8711,1.9413,2.0437,1.6552,1
1.8711,1.9413,2.0421,1.6536,1
1.8711,1.9486,2.0485,1.6528,1
1.8711,1.9542,2.0509,1.6560,1
1.8711,1.9558,2.0566,1.6601,1
1.8711,1.9921,2.0429,1.6577,1
1.8711,1.9881,2.0421,1.6520,1
1.8711,1.9768,2.0388,1.6504,1
1.8711,1.9671,2.0501,1.6480,1
1.8711,1.9663,2.0517,1.6528,1
1.8711,1.9784,2.0509,1.6488,1
1.8711,1.9760,2.0509,1.6472,1
1.8711,1.9655,2.0388,1.6504,1
1.8711,1.9615,2.0284,1.6472,1
1.8711,1.9558,2.0275,1.6423,1
1.8711,1.9502,2.0267,1.6423,1
1.8711,1.9494,2.0235,1.6504,1
1.8711,1.9550,2.0388,1.6496,1
1.8711,1.9558,2.0284,1.6472,1
1.8711,1.8930,2.0203,1.6407,1
1.8711,1.8922,2.0098,1.6432,1
1.8711,1.8986,1.9937,1.6504,1
1.8711,1.9067,1.9977,1.6456,1
1.8711,1.9059,1.9961,1.6504,1
1.8711,1.9131,1.9969,1.6528,1
1.8711,1.9171,1.9905,1.6536,1
1.8711,1.9139,1.9929,1.6536,1
1.8711,1.9034,1.9840,1.6440,1
1.8711,1.9042,1.9848,1.6488,1
1.8711,1.9679,1.9856,1.6552,1
1.8711,1.9623,1.9873,1.6601,1
1.8711,1.9478,2.0074,1.6585,1
1.8711,1.9445,2.0130,1.6544,1
1.8711,1.9365,2.0138,1.6544,1
1.8711,1.9268,2.0066,1.6585,1
1.8711,1.9244,2.0098,1.6577,1
1.8711,1.9212,2.0050,1.6544,1
1.8711,1.9212,2.0066,1.6568,1
1.8711,1.9139,2.0147,1.6568,1
1.8711,1.9155,2.0219,1.6528,1
1.8711,1.9204,2.0163,1.6520,1
1.8711,1.9139,2.0058,1.6520,1
1.8711,1.9067,1.9977,1.6568,1
1.8711,1.9026,2.0034,1.6544,1
1.8711,1.8962,2.0090,1.6512,1
1.8711,1.8905,2.0130,1.6552,1
1.8711,1.8809,2.0243,1.6536,1
1.8711,1.8777,2.0163,1.6577,1
1.8711,1.8768,2.0034,1.6552,1
1.8711,1.8623,1.9977,1.6593,1
1.8711,1.8519,2.0026,1.6552,1
1.8711,1.8583,1.9993,1.6544,1
1.8711,1.8591,2.0042,1.6504,1
1.8711,1.8607,2.0122,1.6456,1
1.8711,1.8591,2.0219,1.6488,1
1.8711,1.8559,2.0300,1.6504,1
1.8711,1.8615,2.0356,1.6488,1
1.8711,1.8607,2.0590,1.6448,1
1.8711,1.8591,2.0719,1.6448,1
1.8711,1.8559,2.0791,1.6448,1
1.8711,1.8495,2.0727,1.6448,1
1.8711,1.8414,2.0791,1.6407,1
1.8711,1.8309,2.0896,1.6440,1
1.8711,1.8277,2.0751,1.6488,1
1.8711,1.8204,2.0662,1.6440,1
1.8711,1.8188,2.0461,1.6383,1
1.8711,1.8124,1.9945,1.6391,1
1.9186,1.8084,1.9453,1.6456,1
1.9186,1.8019,1.9091,1.6456,1
1.9186,1.7922,1.8962,1.6480,1
1.9186,1.7906,1.9179,1.6480,1
1.9186,1.7874,1.9486,1.6480,1
1.9186,1.7834,1.9752,1.6472,1
1.9186,1.7818,2.0187,1.6440,1
1.9186,1.7785,2.0396,1.6440,1
1.9186,1.7689,2.0421,1.6432,1
1.9186,1.7463,2.0437,1.6407,1
1.9186,1.7431,2.0356,1.6367,1
1.9186,1.7439,2.0404,1.6399,1
1.9186,1.7463,2.0187,1.6383,1
1.9186,1.7399,1.9921,1.6383,1
1.9186,1.7366,1.9599,1.6391,1
1.9186,1.7350,1.9316,1.6383,1
1.9186,1.7141,1.8897,1.6383,1
1.9186,1.7020,1.8696,1.6480,1
1.9186,1.7028,1.8785,1.6464,1
1.9186,1.7173,1.9308,1.6448,1
1.9186,1.7133,1.9800,1.6432,1
1.9186,1.7020,2.0034,1.6383,1
1.9186,1.6939,2.0388,1.6415,1
1.9186,1.6826,2.0558,1.6399,1
1.9186,1.6673,2.0469,1.6367,1
1.9186,1.6504,2.0219,1.6383,1
1.9186,1.6593,1.9921,1.6448,1
1.9186,1.6552,1.9550,1.6375,1
1.9186,1.6464,1.9316,1.6399,1
1.9186,1.6335,1.9091,1.6383,1
1.9186,1.6270,1.8930,1.6456,1
1.9186,1.6246,1.8897,1.6496,1
1.9186,1.6190,1.8744,1.6440,1
1.9186,1.6311,1.8656,1.6472,1
1.9186,1.6343,1.8567,1.6488,1
1.9186,1.6448,1.8503,1.6488,1
1.9186,1.6367,1.8535,1.6440,1
1.9186,1.6440,1.8720,1.6488,1
1.9186,1.6367,1.8914,1.6456,1
1.9186,1.6327,1.9083,1.6423,1
1.9186,1.6230,1.9300,1.6367,1
1.9186,1.6254,1.9341,1.6383,1
1.9186,1.6303,1.9445,1.6399,1
1.9186,1.6246,1.9687,1.6343,1
1.9186,1.6214,2.0026,1.6286,1
1.9186,1.6117,2.0284,1.6286,1
1.9186,1.6085,2.0622,1.6319,1
1.9186,1.6085,2.0775,1.6238,1
1.9186,1.6190,2.0662,1.6254,1
1.9186,1.6286,2.0453,1.6303,1
1.9186,1.6351,2.0187,1.6311,1
1.9186,1.6335,2.0090,1.6383,1
1.9186,1.6383,1.9985,1.6319,1
1.9186,1.6399,1.9727,1.6335,1
1.9186,1.6496,1.9405,1.6383,1
1.9186,1.6625,1.9325,1.6351,1
1.9186,1.6705,1.9244,1.6415,1
1.9186,1.6754,1.9083,1.6448,1
1.9186,1.6762,1.8986,1.6432,1
1.9186,1.6778,1.9010,1.6496,1
1.9186,1.6867,1.9083,1.6536,1
1.9186,1.6907,1.9147,1.6423,1
1.9186,1.6947,1.9204,1.6448,1
1.9186,1.7068,1.9268,1.6440,1
1.9186,1.7125,1.9542,1.6456,1
1.9186,1.7173,1.9736,1.6504,1
1.9186,1.7270,1.9824,1.6391,1
1.9186,1.7358,2.0122,1.6375,1
1.9186,1.7495,2.0412,1.6319,1
1.9186,1.7673,2.0598,1.6343,1
1.9186,1.7689,2.0695,1.6125,1
1.9186,1.7753,2.0759,1.6174,1
1.9186,1.7777,2.0751,1.6133,1
1.9186,1.7737,2.0703,1.6158,1
1.9186,1.7745,2.0477,1.6238,1
1.9186,1.7713,2.0356,1.6246,1
1.9186,1.7761,2.0243,1.6230,1
1.9186,1.7761,2.0026,1.6262,1
1.9186,1.7681,1.9945,1.6327,1
1.9186,1.7568,1.9832,1.6270,1
1.9186,1.7624,1.9881,1.6440,1
1.9186,1.7640,1.9840,1.6383,1
1.9186,1.6826,1.9800,1.6423,1
1.9186,1.6907,1.9768,1.6423,1
1.9186,1.6971,1.9816,1.6375,1
1.9186,1.7141,1.9776,1.6399,1
1.9186,1.7133,1.9832,1.6415,1
1.9186,1.7149,2.0010,1.6383,1
1.9186,1.7173,2.0138,1.6351,1
1.9186,1.7205,2.0090,1.6359,1
1.9186,1.7116,1.9913,1.6343,1
1.9186,1.7133,1.9881,1.6311,1
1.9186,1.7858,1.9824,1.6303,1
1.9186,1.7737,1.9832,1.5811,1
1.9186,1.7592,1.9848,1.5867,1
1.9502,1.7439,1.9937,1.5867,1
1.9502,1.7318,1.9953,1.5867,1
1.9502,1.7181,1.9913,1.5948,1
1.9502,1.7100,1.9848,1.6069,1
1.9502,1.7004,1.9905,1.6053,1
1.9502,1.6899,1.9985,1.6077,1
1.9502,1.6842,1.9929,1.6109,1
1.9502,1.6931,2.0034,1.6101,1
1.9502,1.6867,2.0082,1.6617,1
1.9502,1.6883,2.0058,1.6560,1
1.9502,1.6802,1.9913,1.6472,1
1.9502,1.6818,1.9856,1.6488,1
1.9502,1.6810,1.9848,1.6423,1
1.9502,1.6762,1.9856,1.6295,1
1.9502,1.6794,1.9800,1.6303,1
1.9502,1.6883,1.9808,1.6262,1
1.9502,1.6810,1.9768,1.6238,1
1.9502,1.6722,1.9752,1.6238,1
1.9502,1.6730,1.9776,1.6238,1
1.9502,1.6705,1.9848,1.6214,1
1.9502,1.6512,1.9961,1.6190,1
1.9502,1.6512,2.0001,1.6182,1
1.9502,1.6609,1.9905,1.6182,1
1.9502,1.6697,1.9824,1.6222,1
1.9502,1.6665,1.9840,1.6222,1
1.9502,1.6601,1.9824,1.6246,1
1.9502,1.6689,1.9905,1.6230,1
1.9502,1.6714,1.9905,1.6303,1
1.9502,1.6746,1.9929,1.6270,1
1.9502,1.6762,1.9945,1.6270,1
1.9502,1.7004,1.9760,1.6303,1
1.9502,1.7028,1.9792,1.6359,1
1.9502,1.6988,1.9921,1.6351,1
1.9502,1.6947,2.0001,1.6335,1
1.9502,1.6939,2.0058,1.6319,1
1.9502,1.6996,1.9977,1.6335,1
1.9502,1.6891,1.9905,1.6319,1
1.9502,1.6851,1.9856,1.6286,1
1.9502,1.6915,1.9776,1.6278,1
1.9502,1.6907,1.9711,1.6254,1
1.9502,1.6899,1.9913,1.6246,1
1.9502,1.6851,1.9937,1.6214,1
1.9502,1.6826,2.0001,1.6278,1
1.9502,1.6794,1.9985,1.6278,1
1.9502,1.6770,1.9985,1.6238,1
1.9502,1.6762,2.0050,1.6214,1
1.9502,1.6794,2.0114,1.6230,1
1.9502,1.6834,2.0203,1.6230,1
1.9502,1.6754,2.0372,1.6206,1
1.9502,1.6778,2.0388,1.6174,1
1.9502,1.6778,2.0219,1.6158,1
1.9502,1.6794,2.0066,1.6174,1
1.9502,1.6810,2.0308,1.6101,1
1.9502,1.6907,2.0267,1.6109,1
1.9502,1.7036,2.0195,1.6190,1
1.9502,1.7044,2.0211,1.6214,1
1.9502,1.7076,2.0163,1.6286,1
1.9502,1.7141,2.0171,1.6303,1
1.9502,1.7133,2.0147,1.6311,1
1.9502,1.7084,2.0203,1.6375,1
1.9502,1.7084,2.0324,1.6399,1
1.9502,1.7084,2.0388,1.6440,1
1.9502,1.7092,2.0018,1.6383,1
1.9502,1.7044,1.9985,1.6343,1
1.9502,1.6955,2.0010,1.6278,1
1.9502,1.6988,1.9985,1.6230,1
1.9502,1.6955,2.0138,1.6238,1
1.9502,1.6842,2.0147,1.6214,1
1.9502,1.6891,2.0074,1.6705,1
1.9976,1.6875,2.0074,1.6633,1
1.9976,1.6891,2.0034,1.6601,1
1.9976,1.6826,2.0066,1.6496,1
1.9976,1.6794,2.0058,1.6512,1
1.9976,1.6762,2.0203,1.6544,1
1.9976,1.6714,2.0292,1.6577,1
1.9976,1.6609,2.0332,1.6593,1
1.9976,1.6673,2.0243,1.6609,1
1.9976,1.6689,2.0130,1.6617,1
1.9976,1.6577,2.0090,1.6085,1
1.9976,1.6617,2.0050,1.6093,1
1.9976,1.6480,2.0026,1.6149,1
1.9976,1.6488,2.0018,1.6254,1
1.9976,1.6528,2.0001,1.6343,1
1.9976,1.6464,1.9945,1.6351,1
1.9976,1.6423,1.9961,1.6391,1
1.9976,1.6407,1.9985,1.6480,1
1.9976,1.6254,1.9961,1.6432,1
1.9976,1.6174,1.9977,1.6407,1
1.9976,1.6109,1.9961,1.6472,1
1.9976,1.6037,1.9945,1.6560,1
1.9976,1.6021,1.9864,1.6585,1
1.9976,1.5940,1.9808,1.6504,1
1.9976,1.5771,1.9816,1.6480,1
1.9976,1.5658,1.9840,1.6472,1
1.9976,1.5610,1.9808,1.6423,1
1.9976,1.5610,1.9776,1.6359,1
1.9976,1.5529,1.9808,1.6391,1
1.9976,1.5424,1.9824,1.6383,1
1.9976,1.5352,1.9856,1.6319,1
3.8168,1.6488,1.6464,1.6375,2
3.8168,1.6432,1.6407,1.6286,2
3.8168,1.6415,1.6415,1.6270,2
3.8168,1.6407,1.6448,1.6270,2
3.8168,1.6367,1.6399,1.6254,2
3.8168,1.6335,1.6319,1.6262,2
3.8168,1.6335,1.6295,1.6351,2
3.8168,1.6335,1.6367,1.6472,2
3.8168,1.6303,1.6359,1.6560,2
3.8168,1.6303,1.6359,1.6609,2
3.8168,1.6303,1.6407,1.6641,2
3.8168,1.6415,1.6472,1.6714,2
3.8168,1.6423,1.6520,1.6004,2
3.8168,1.6367,1.6480,1.6061,2
3.8168,1.6391,1.6448,1.6077,2
3.8168,1.6407,1.6496,1.6029,2
3.8168,1.6415,1.6552,1.5827,2
3.8168,1.6343,1.6480,1.5642,2
3.8168,1.6359,1.6415,1.5529,2
3.8168,1.6359,1.6407,1.5537,2
3.8168,1.6295,1.6351,1.5658,2
3.8168,1.6190,1.6351,1.5682,2
3.8168,1.6190,1.6319,1.6520,2
3.8168,1.6262,1.6238,1.6673,2
3.8168,1.6278,1.6319,1.6802,2
3.8168,1.6327,1.6327,1.6963,2
3.8168,1.6327,1.6375,1.7431,2
3.8168,1.6383,1.6343,1.7810,2
3.8168,1.6407,1.6367,1.7922,2
3.8168,1.6399,1.6383,1.7914,2
3.8168,1.6440,1.6448,1.7874,2
3.8168,1.6472,1.6448,1.7793,2
3.8168,1.6407,1.6423,1.7576,2
3.8168,1.6319,1.6488,1.7374,2
3.8168,1.6303,1.6488,1.7253,2
3.8168,1.6254,1.6560,1.7173,2
3.8168,1.6262,1.6488,1.6923,2
3.8168,1.6278,1.6472,1.6875,2
3.8168,1.6262,1.6512,1.7221,2
3.8168,1.6262,1.6560,1.7544,2
3.8168,1.6311,1.6528,1.7906,2
3.8168,1.6327,1.6480,1.8245,2
3.8168,1.6399,1.6456,1.8519,2
3.8168,1.6456,1.6448,1.8728,2
3.8168,1.6432,1.6480,1.8849,2
3.8168,1.6440,1.6432,1.8986,2
3.8168,1.6472,1.6375,1.8986,2
3.8168,1.6472,1.6383,1.8760,2
3.8168,1.6415,1.6391,1.8382,2
3.8168,1.6375,1.6375,1.8108,2
3.8168,1.6351,1.6391,1.7818,2
3.8168,1.6343,1.6423,1.7987,2
3.8168,1.6351,1.6407,1.7648,2
3.8168,1.6327,1.6399,1.7382,2
3.8168,1.6391,1.6351,1.7165,2
3.8168,1.6399,1.6343,1.6818,2
3.8168,1.6367,1.6399,1.6423,2
3.8168,1.6351,1.6480,1.6045,2
3.8168,1.6423,1.6496,1.5682,2
3.8168,1.6415,1.6472,1.5271,2
3.8168,1.6415,1.6399,1.4820,2
3.8168,1.6407,1.6270,1.4417,2
3.8168,1.6399,1.6343,1.4328,2
3.8168,1.6432,1.6407,1.4006,2
3.8168,1.6399,1.6311,1.3788,2
3.8168,1.6335,1.6303,1.3643,2
3.8168,1.6262,1.6319,1.3627,2
3.8168,1.6262,1.6270,1.3724,2
3.8168,1.6198,1.6327,1.3764,2
3.8168,1.6254,1.6319,1.3829,2
3.8168,1.6254,1.6286,1.3998,2
3.8168,1.6262,1.6415,1.3684,2
3.8168,1.6262,1.6383,1.3619,2
3.8168,1.6303,1.6335,1.3635,2
3.8168,1.6303,1.6456,1.3353,2
3.8168,1.6286,1.6415,1.3152,2
3.8168,1.6311,1.6407,1.3079,2
3.8168,1.6311,1.6456,1.2982,2
3.8168,1.6343,1.6303,1.2829,2
3.8168,1.6391,1.6286,1.2652,2
3.8168,1.6383,1.6359,1.2426,2
3.8168,1.6295,1.6367,1.2241,2
3.8168,1.6246,1.6375,1.2144,2
3.8168,1.6174,1.6367,1.2080,2
3.8168,1.6125,1.6327,1.2354,2
3.8168,1.6182,1.6359,1.2579,2
3.8168,1.6246,1.6407,1.2620,2
3.8168,1.6286,1.6375,1.2789,2
3.8168,1.6278,1.6399,1.3095,2
3.8168,1.6238,1.6407,1.3329,2
3.8168,1.6246,1.6432,1.3490,2
3.8168,1.6286,1.6456,1.3635,2
3.8168,1.6335,1.6375,1.3772,2
3.8168,1.6367,1.6407,1.3837,2
3.8168,1.6407,1.6448,1.3869,2
3.8168,1.6327,1.6440,1.3732,2
3.8639,1.6246,1.6391,1.3845,2
3.8639,1.6230,1.6375,1.3837,2
3.8639,1.6206,1.6512,1.3772,2
3.8639,1.6149,1.6512,1.3740,2
3.8639,1.6012,1.6536,1.3941,2
3.8639,1.6077,1.6504,1.4103,2
3.8639,1.6093,1.6601,1.4038,2
3.8639,1.6117,1.6528,1.4175,2
3.8639,1.6133,1.6544,1.4320,2
3.8639,1.6214,1.6552,1.4594,2
3.8639,1.6270,1.6512,1.4602,2
3.8639,1.6206,1.6480,1.4497,2
3.8639,1.6230,1.6319,1.4368,2
3.8639,1.6230,1.6351,1.4167,2
3.8639,1.6367,1.6303,1.3804,2
3.8639,1.6335,1.6206,1.3450,2
3.8639,1.6278,1.6166,1.3353,2
3.8639,1.6214,1.6278,1.3039,2
3.8639,1.6166,1.6311,1.2676,2
3.8639,1.6117,1.6270,1.2289,2
3.8639,1.6149,1.6246,1.2007,2
3.8639,1.6166,1.6295,1.1870,2
3.8639,1.6158,1.6359,1.1766,2
3.8639,1.6198,1.6351,1.1911,2
3.8639,1.6190,1.6351,1.2152,2
3.8639,1.6214,1.6440,1.2563,2
3.8639,1.6246,1.6432,1.2966,2
3.8639,1.6295,1.6319,1.3482,2
3.8639,1.6335,1.6278,1.3958,2
3.8639,1.6327,1.6190,1.4497,2
3.8639,1.6278,1.6246,1.4981,2
3.8639,1.6270,1.6327,1.5303,2
3.8639,1.6278,1.6335,1.5674,2
3.8639,1.6278,1.6295,1.5892,2
3.8639,1.6295,1.6254,1.6061,2
3.8639,1.6278,1.6158,1.6117,2
3.8639,1.6254,1.6198,1.6270,2
3.8639,1.6246,1.6278,1.6238,2
3.8639,1.6254,1.6238,1.6222,2
3.8639,1.6335,1.6311,1.6085,2
3.8639,1.6359,1.6286,1.6053,2
3.8639,1.6343,1.6198,1.6077,2
3.8639,1.6367,1.6198,1.6045,2
3.8639,1.6399,1.6230,1.6093,2
3.8639,1.6335,1.6254,1.6246,2
3.8639,1.6343,1.6367,1.6319,2
3.8639,1.6343,1.6335,1.6327,2
3.8639,1.6375,1.6262,1.5376,2
3.8639,1.6327,1.6230,1.5771,2
3.8639,1.6270,1.6319,1.6190,2
3.8639,1.6295,1.6399,1.6673,2
3.8639,1.6367,1.6367,1.7318,2
3.8639,1.6359,1.6351,1.7963,2
3.8639,1.6327,1.6286,1.8486,2
3.8639,1.6383,1.6230,1.8946,2
3.8639,1.6391,1.6254,1.9308,2
3.8639,1.6448,1.6270,1.9566,2
3.8639,1.6391,1.6246,2.0783,2
3.8639,1.6448,1.6327,2.0622,2
3.8639,1.6415,1.6327,2.0404,2
3.8639,1.6375,1.6286,2.0010,2
3.8639,1.6311,1.6327,1.9502,2
3.8639,1.6270,1.6319,1.8865,2
3.8639,1.6238,1.6383,1.8382,2
3.8639,1.6254,1.6488,1.7834,2
3.8639,1.6182,1.6472,1.7350,2
3.8639,1.6190,1.6423,1.7052,2
3.8639,1.6198,1.6464,1.6826,2
3.8639,1.6133,1.6456,1.6633,2
3.8639,1.6166,1.6440,1.6456,2
3.8639,1.6190,1.6391,1.6407,2
3.8639,1.6262,1.6415,1.6327,2
3.8639,1.6351,1.6407,1.6335,2
3.8639,1.6407,1.6415,1.6182,2
3.8639,1.6391,1.6303,1.6053,2
3.8639,1.6432,1.6286,1.6012,2
3.8639,1.6359,1.6327,1.5674,2
3.8639,1.6335,1.6383,1.5545,2
3.8639,1.6375,1.6375,1.5231,2
3.8639,1.6407,1.6351,1.5070,2
3.8639,1.6440,1.6351,1.4667,2
3.8639,1.6327,1.6351,1.4264,2
3.8639,1.6254,1.6432,1.3941,2
3.8639,1.6238,1.6407,1.3716,2
3.8639,1.6214,1.6649,1.3450,2
3.8639,1.6230,1.6593,1.3289,2
3.8639,1.6278,1.6512,1.3248,2
3.8639,1.6319,1.6520,1.3015,2
3.8639,1.6351,1.6512,1.2982,2
3.8639,1.6319,1.6512,1.2926,2
3.8639,1.6278,1.6536,1.3023,2
3.8639,1.6351,1.6375,1.3160,2
3.8639,1.6303,1.6351,1.3136,2
3.8639,1.6270,1.6367,1.3007,2
3.8639,1.6206,1.6174,1.2942,2
3.8639,1.6166,1.6238,1.2749,2
3.8639,1.6190,1.6343,1.2555,2
3.8639,1.6158,1.6319,1.2386,2
3.8639,1.6101,1.6311,1.2185,2
3.8639,1.6158,1.6295,1.1927,2
3.8639,1.6182,1.6311,1.1677,2
3.8639,1.6166,1.6488,1.1411,2
3.8639,1.6238,1.6440,1.1250,2
3.8639,1.6327,1.6359,1.1129,2
3.8639,1.6415,1.6383,1.0750,2
3.8639,1.6496,1.6415,1.0670,2
3.8639,1.6504,1.6415,1.0686,2
3.8639,1.6552,1.6351,1.0702,2
3.8639,1.6512,1.6625,1.0710,2
3.8639,1.6432,1.6617,1.0750,2
3.8639,1.6391,1.6585,1.0839,2
3.8639,1.6319,1.6536,1.0903,2
3.8639,1.6230,1.6544,1.1113,2
3.8639,1.6117,1.6480,1.1266,2
3.8639,1.6069,1.6504,1.1717,2
3.8639,1.6004,1.6488,1.1903,2
3.8639,1.6029,1.6391,1.2015,2
3.8639,1.6045,1.6359,1.2201,2
3.8639,1.6133,1.6125,1.2523,2
3.8639,1.6174,1.6109,1.2902,2
3.8639,1.6182,1.6166,1.3289,2
3.8639,1.6270,1.6190,1.3651,2
