Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
12.0912,1.5827,1.6407,1.6802,2
12.0912,1.5714,1.6423,1.6705,2
12.0912,1.5803,1.6391,1.6609,2
12.0912,1.6319,1.6577,1.6552,2
12.0912,1.6915,1.6681,1.6528,2
12.0912,1.7616,1.6714,1.6528,2
12.0912,1.8341,1.6697,1.6448,2
12.0912,1.8470,1.6609,1.6432,2
12.0912,1.8237,1.6560,1.6407,2
12.0912,1.8221,1.6560,1.6399,2
12.0912,1.8221,1.6641,1.6391,2
12.0912,1.8269,1.6665,1.6464,2
12.0912,1.8092,1.6697,1.6432,2
12.0912,1.7471,1.6657,1.6512,2
12.0912,1.6649,1.6568,1.6480,2
12.0912,1.5674,1.6496,1.6423,2
12.0912,1.4602,1.6440,1.6432,2
12.0912,1.3780,1.6407,1.6488,2
12.0912,1.3732,1.6520,1.6488,2
12.0912,1.4280,1.6657,1.6488,2
12.0912,1.5336,1.6601,1.6536,2
12.0912,1.6238,1.6488,1.6552,2
12.0912,1.6826,1.6464,1.6560,2
12.0912,1.6971,1.6383,1.6520,2
12.0912,1.6722,1.6335,1.6593,2
12.0912,1.6230,1.6423,1.6665,2
12.0912,1.5916,1.6464,1.6593,2
12.0912,1.5956,1.6641,1.6520,2
12.0912,1.5980,1.6641,1.6577,2
12.0912,1.5867,1.6577,1.6609,2
12.0912,1.5062,1.6609,1.6568,2
12.0912,1.4368,1.6681,1.6568,2
12.0912,1.4223,1.6673,1.6601,2
12.0912,1.4997,1.6730,1.6601,2
12.0912,1.6174,1.6818,1.6593,2
12.0912,1.7366,1.6786,1.6609,2
12.0912,1.8285,1.6818,1.6609,2
12.0912,1.9051,1.6730,1.6673,2
12.0912,1.9260,1.6730,1.6665,2
12.0912,1.8889,1.6657,1.6657,2
12.0912,1.8672,1.6657,1.6609,2
12.0912,1.8325,1.6577,1.6577,2
12.0912,1.7519,1.6496,1.6585,2
12.0912,1.6158,1.6464,1.6577,2
12.0912,1.4884,1.6480,1.6568,2
12.0912,1.4465,1.6577,1.6504,2
12.0912,1.4916,1.6641,1.6504,2
12.0912,1.5440,1.6657,1.6480,2
12.0912,1.5747,1.6577,1.6456,2
12.0912,1.5867,1.6520,1.6488,2
12.0912,1.5867,1.6488,1.6552,2
12.0912,1.5964,1.6552,1.6512,2
12.0912,1.6367,1.6649,1.6488,2
12.0912,1.7060,1.6633,1.6488,2
12.0912,1.7737,1.6633,1.6512,2
12.0912,1.8051,1.6585,1.6496,2
12.0912,1.7793,1.6440,1.6496,2
12.0912,1.7205,1.6407,1.6504,2
12.0912,1.6738,1.6585,1.6520,2
12.0912,1.6665,1.6641,1.6472,2
12.0912,1.6915,1.6714,1.6448,2
12.0912,1.7326,1.6754,1.6311,2
12.0912,1.7576,1.6762,1.6327,2
12.0912,1.7568,1.6794,1.6359,2
12.0912,1.7415,1.6810,1.6375,2
12.0912,1.7068,1.6778,1.6464,2
12.0912,1.6786,1.6851,1.6440,2
12.0912,1.6923,1.6826,1.6464,2
12.0912,1.7455,1.6714,1.6464,2
12.0912,1.7858,1.6649,1.6488,2
12.0912,1.7801,1.6641,1.6496,2
12.0912,1.7552,1.6536,1.6625,2
12.0912,1.7318,1.6552,1.6649,2
12.0912,1.7213,1.6601,1.6673,2
12.0912,1.7278,1.6633,1.6593,2
12.0912,1.7350,1.6633,1.6448,2
12.0912,1.7423,1.6609,1.6415,2
12.0912,1.7133,1.6512,1.6407,2
12.0912,1.6496,1.6472,1.6448,2
12.0912,1.6004,1.6834,1.6496,2
12.0912,1.5996,1.6826,1.6496,2
12.1386,1.6037,1.6931,1.6504,2
12.1386,1.5996,1.7262,1.6480,2
12.1386,1.5787,1.7245,1.6488,2
12.1386,1.5456,1.7181,1.6504,2
12.1386,1.4989,1.7141,1.6560,2
12.1386,1.4264,1.7052,1.6585,2
12.1386,1.3732,1.7149,1.6625,2
12.1386,1.3812,1.7165,1.6617,2
12.1386,1.4215,1.6979,1.6536,2
12.1386,1.4860,1.6891,1.6560,2
12.1393,1.5738,1.6867,1.6552,2
12.1393,1.6472,1.6585,1.6560,2
12.1393,1.6891,1.6037,1.6504,2
12.1393,1.7205,1.6101,1.6504,2
12.1393,1.7640,1.6222,1.6520,2
12.1393,1.8366,1.6383,1.6568,2
12.1393,1.9051,1.6480,1.6528,2
12.1393,1.9051,1.6601,1.6512,2
12.1393,1.8583,1.6601,1.6512,2
12.1393,1.7777,1.6673,1.6496,2
12.1393,1.6786,1.6625,1.6528,2
12.1393,1.6093,1.6343,1.6568,2
12.1393,1.5924,1.6899,1.6568,2
12.1393,1.5932,1.6786,1.6601,2
12.1393,1.5948,1.6697,1.6617,2
12.1393,1.5980,1.6665,1.6593,2
12.1393,1.6109,1.6673,1.6617,2
12.1393,1.6270,1.6625,1.6617,2
12.1393,1.6327,1.6536,1.6609,2
12.1393,1.6190,1.6504,1.6617,2
12.1393,1.5892,1.6512,1.6915,2
12.1393,1.5666,1.6649,1.6899,2
12.1393,1.5698,1.6577,1.6883,2
12.1393,1.5908,1.6601,1.6818,2
12.1393,1.6125,1.6633,1.6794,2
12.1393,1.6093,1.6585,1.6818,2
12.1393,1.5875,1.6230,1.6794,2
12.1393,1.5593,1.6101,1.6770,2
12.1393,1.5666,1.6069,1.6762,2
12.1393,1.6077,1.6069,1.6746,2
12.1393,1.6593,1.6093,1.6432,2
12.1393,1.7125,1.6117,1.6464,2
12.1393,1.7133,1.6149,1.6480,2
12.1393,1.7125,1.6206,1.6536,2
12.1393,1.7431,1.6270,1.6560,2
12.1393,1.8100,1.6311,1.6568,2
12.1393,1.8430,1.6568,1.6585,2
12.1393,1.8712,1.6657,1.6585,2
12.1393,1.8486,1.6593,1.6665,2
12.1393,1.8003,1.6593,1.6681,2
12.1393,1.7656,1.6585,1.6697,2
12.1393,1.7253,1.6432,1.6665,2
12.1393,1.6939,1.6536,1.6641,2
12.1393,1.6488,1.6552,1.6657,2
12.1393,1.5867,1.6520,1.6665,2
12.1393,1.5182,1.6512,1.6649,2
12.1393,1.5142,1.6536,1.6609,2
12.1393,1.5263,1.6464,1.6633,2
12.1393,1.5440,1.6432,1.6577,2
12.1393,1.5642,1.6504,1.6585,2
12.1393,1.5867,1.6560,1.6609,2
12.1393,1.6133,1.6802,1.6585,2
12.1393,1.6448,1.6714,1.6544,2
12.1393,1.6770,1.6738,1.6496,2
12.1393,1.7092,1.6585,1.6504,2
12.1393,1.7334,1.6512,1.6512,2
12.1393,1.7350,1.6504,1.6520,2
12.1393,1.7221,1.6504,1.6488,2
12.1393,1.7310,1.6633,1.6278,2
12.1393,1.7294,1.6641,1.6303,2
12.1393,1.7189,1.6762,1.6278,2
12.1393,1.7399,1.6722,1.6303,2
12.1393,1.8132,1.6705,1.6383,2
12.1393,1.8632,1.6625,1.6391,2
12.1393,1.8511,1.6738,1.6383,2
12.1393,1.8309,1.6770,1.6415,2
12.1393,1.8132,1.6810,1.6375,2
12.1393,1.8067,1.6786,1.6375,2
12.1393,1.7697,1.6681,1.6568,2
12.1393,1.7407,1.6464,1.6544,2
12.1393,1.7302,1.6399,1.6512,2
12.1393,1.7036,1.6303,1.6488,2
12.1393,1.6464,1.6319,1.6432,2
12.1393,1.5996,1.6278,1.6432,2
12.1393,1.6488,1.6295,1.6456,2
12.1393,1.6085,1.6351,1.6399,2
12.1393,1.5690,1.6278,1.6415,2
12.1393,1.5626,1.6407,1.6415,2
12.1393,1.6158,1.6560,1.6423,2
12.1393,1.6794,1.6770,1.6383,2
12.1393,1.6979,1.6689,1.6456,2
12.1393,1.6705,1.6714,1.6432,2
12.1393,1.6206,1.6649,1.6432,2
12.1393,1.5924,1.6641,1.6464,2
12.1393,1.5577,1.6577,1.6432,2
12.1862,1.6399,1.6577,1.6472,2
12.1862,1.7245,1.6657,1.6512,2
12.1862,1.7487,1.6633,1.6520,2
12.1862,1.7044,1.6568,1.6577,2
12.1862,1.6198,1.6448,1.6609,2
12.1862,1.5481,1.6423,1.6552,2
12.1862,1.4989,1.6367,1.6609,2
12.1862,1.4852,1.6415,1.6617,2
12.1862,1.5327,1.6391,1.6609,2
12.1862,1.5642,1.6303,1.6593,2
12.1862,1.5940,1.6222,1.6528,2
12.1862,1.6037,1.6093,1.6504,2
12.1862,1.6037,1.6029,1.6528,2
12.1862,1.6254,1.5948,1.6464,2
12.1862,1.6722,1.5964,1.6464,2
12.1862,1.7189,1.5956,1.6472,2
12.1862,1.7874,1.5988,1.6512,2
12.1862,1.8406,1.6037,1.6560,2
12.1862,1.8196,1.6133,1.6577,2
12.1862,1.7640,1.6399,1.6577,2
12.1862,1.6818,1.6560,1.6794,2
12.1862,1.6117,1.6673,1.6770,2
12.1862,1.5787,1.6705,1.6754,2
12.1862,1.5900,1.6754,1.6673,2
12.1862,1.6101,1.6665,1.6657,2
12.1862,1.6407,1.6601,1.6488,2
12.1862,1.6415,1.6617,1.6488,2
12.1862,1.6560,1.6577,1.6448,2
12.1862,1.6480,1.6577,1.6504,2
12.1862,1.6593,1.6456,1.6504,2
12.1862,1.6915,1.6375,1.6262,2
12.1862,1.7221,1.6311,1.6303,2
12.1862,1.7584,1.6295,1.6335,2
12.1862,1.7818,1.6319,1.6440,2
12.1862,1.7818,1.6488,1.6480,2
12.1862,1.7576,1.6577,1.6649,2
12.1862,1.7197,1.6585,1.6593,2
12.1862,1.6786,1.6512,1.6601,2
12.1862,1.6988,1.6480,1.6536,2
12.1862,1.7092,1.6472,1.6544,2
12.1862,1.6681,1.6480,1.6641,2
12.1862,1.5948,1.6456,1.6625,2
12.1862,1.5053,1.6440,1.6593,2
12.1862,1.4328,1.6472,1.6536,2
12.1862,1.4449,1.6480,1.6496,2
12.1862,1.5392,1.6544,1.6448,2
12.1862,1.6585,1.6617,1.6432,2
12.1862,1.6971,1.6762,1.6367,2
12.1862,1.6440,1.6979,1.6359,2
12.1862,1.6085,1.6875,1.6343,2
12.1862,1.6440,1.6802,1.6359,2
12.1862,1.7020,1.6762,1.6367,2
12.1862,1.7624,1.6810,1.6367,2
12.1862,1.8132,1.6842,1.6407,2
12.1862,1.8067,1.6867,1.6440,2
12.1862,1.7568,1.6818,1.6520,2
12.1862,1.6730,1.6746,1.6528,2
12.1862,1.6004,1.6697,1.6568,2
12.1862,1.5779,1.6472,1.6544,2
12.1862,1.5843,1.6520,1.6544,2
12.1862,1.5787,1.6577,1.6520,2
12.1862,1.5867,1.6568,1.6665,2
12.1862,1.5875,1.6536,1.6633,2
12.1862,1.5360,1.6496,1.6601,2
12.1862,1.4546,1.6383,1.6577,2
12.1862,1.3748,1.6327,1.6673,2
12.1862,1.3434,1.6214,1.6649,2
12.1862,1.3821,1.6190,1.6810,2
12.1862,1.4731,1.6230,1.6786,2
12.1862,1.5473,1.6278,1.6754,2
12.1862,1.6222,1.6311,1.6714,2
12.1862,1.6867,1.6464,1.6528,2
12.1862,1.7116,1.6520,1.6536,2
12.1862,1.7302,1.6504,1.6560,2
12.1862,1.7842,1.6544,1.6560,2
12.1862,1.8551,1.6577,1.6407,2
12.1862,1.9139,1.6609,1.6480,2
12.1862,1.9413,1.6568,1.6343,2
12.1862,1.9131,1.6472,1.6432,2
12.1862,1.8591,1.6520,1.6536,2
12.1862,1.7793,1.6504,1.6560,2
12.1862,1.6947,1.6472,1.6593,2
12.1862,1.6464,1.6407,1.6649,2
12.1862,1.6270,1.6399,1.6689,2
12.1862,1.5497,1.6311,1.6730,2
12.1862,1.4949,1.6214,1.6746,2
12.1862,1.4522,1.5884,1.6705,2
12.1862,1.4344,1.5972,1.6673,2
12.1862,1.4368,1.6093,1.6641,2
12.1862,1.4530,1.6133,1.6601,2
12.1862,1.5199,1.6198,1.6577,2
12.1862,1.5964,1.6182,1.6585,2
12.1862,1.6697,1.6077,1.6544,2
12.1862,1.7068,1.5964,1.6512,2
12.1862,1.7810,1.6149,1.6464,2
12.2336,1.8180,1.6262,1.6456,2
12.2336,1.8527,1.6722,1.6448,2
12.2336,1.8632,1.6705,1.6448,2
12.2336,1.8519,1.6681,1.6480,2
12.2336,1.8317,1.6568,1.6504,2
12.2336,1.7544,1.6415,1.6480,2
12.2336,1.6955,1.6375,1.6432,2
12.2336,1.6633,1.6464,1.6464,2
12.2336,1.6705,1.6577,1.6512,2
12.2336,1.6722,1.6480,1.6585,2
12.2336,1.6609,1.6448,1.6585,2
12.2336,1.6407,1.6399,1.6577,2
12.2336,1.5908,1.6391,1.6577,2
12.2336,1.5618,1.6391,1.6544,2
12.2336,1.5843,1.6399,1.6472,2
12.2336,1.6568,1.6464,1.6504,2
12.2336,1.6979,1.6415,1.6520,2
12.2336,1.6697,1.6448,1.6528,2
12.2336,1.6069,1.6464,1.6480,2
12.2336,1.5545,1.6464,1.6391,2
12.2336,1.5158,1.6488,1.6383,2
12.2336,1.5182,1.6456,1.6383,2
12.2336,1.5956,1.6512,1.6415,2
12.2336,1.6480,1.6423,1.6415,2
12.2336,1.6286,1.6327,1.6440,2
12.2336,1.5827,1.6359,1.6456,2
12.2336,1.5352,1.6440,1.6496,2
12.2336,1.5408,1.6794,1.6488,2
12.2336,1.5779,1.6834,1.6496,2
12.2336,1.6415,1.6875,1.6544,2
12.2336,1.7004,1.6867,1.6577,2
12.2336,1.7108,1.6907,1.6601,2
12.2336,1.7044,1.6738,1.6585,2
12.2336,1.7181,1.6738,1.6601,2
12.2336,1.7302,1.6770,1.6560,2
12.2336,1.7221,1.6722,1.6528,2
12.2336,1.7108,1.6714,1.6520,2
12.2336,1.6867,1.6415,1.6440,2
12.2336,1.6681,1.6399,1.6440,2
12.2336,1.6407,1.6311,1.6415,2
12.2336,1.6093,1.6295,1.6375,2
12.2336,1.5916,1.6327,1.6407,2
12.2336,1.5674,1.6391,1.6327,2
12.2336,1.5545,1.6488,1.6303,2
12.2336,1.5763,1.6577,1.6319,2
12.2336,1.6085,1.6649,1.6311,2
12.2336,1.6423,1.6657,1.6319,2
12.2336,1.6875,1.6657,1.6399,2
12.2336,1.7318,1.6697,1.6367,2
12.2336,1.7681,1.6778,1.6343,2
12.2336,1.7947,1.6794,1.6367,2
12.2336,1.8011,1.6689,1.6335,2
12.2336,1.7793,1.6609,1.6399,2
12.2336,1.7390,1.6512,1.6391,2
12.2336,1.6883,1.6440,1.6415,2
12.2336,1.6327,1.6472,1.6512,2
12.2336,1.6270,1.6512,1.6504,2
12.2336,1.6488,1.6456,1.6464,2
12.2336,1.6464,1.6383,1.6448,2
12.2336,1.6367,1.6609,1.6657,2
12.2336,1.6375,1.6520,1.6689,2
12.2336,1.6520,1.6585,1.6633,2
12.2336,1.6939,1.6730,1.6609,2
12.2336,1.7624,1.6786,1.6609,2
12.2336,1.7971,1.6883,1.6601,2
12.2336,1.8124,1.6794,1.6560,2
12.2336,1.7922,1.6673,1.6568,2
12.2336,1.7640,1.6617,1.6568,2
12.2336,1.7689,1.6568,1.6585,2
12.2336,1.7769,1.6327,1.6423,2
12.2336,1.7648,1.6464,1.6415,2
12.2336,1.7350,1.6528,1.6440,2
12.2336,1.6891,1.6552,1.6536,2
12.2336,1.6158,1.6601,1.6568,2
12.2336,1.5730,1.6560,1.6593,2
12.2336,1.5142,1.6593,1.6601,2
12.2336,1.4199,1.6649,1.6609,2
12.2336,1.3111,1.6641,1.6633,2
12.2336,1.2314,1.6641,1.6649,2
12.2336,1.2902,1.6504,1.6697,2
12.2336,1.4199,1.6391,1.6681,2
12.2336,1.5247,1.6399,1.6673,2
12.2336,1.5980,1.6440,1.6593,2
12.2336,1.6705,1.6512,1.6617,2
12.2336,1.7197,1.6593,1.6633,2
12.2336,1.7721,1.6633,1.6617,2
12.2336,1.8704,1.6609,1.6593,2
12.2336,1.9703,1.6665,1.6585,2
12.2336,2.0533,1.6705,1.6601,2
12.2336,2.0026,1.6826,1.6552,2
12.2336,1.8825,1.6955,1.6544,2
12.2336,1.7793,1.6915,1.6504,2
12.2336,1.7165,1.6754,1.6488,2
12.2336,1.6657,1.6552,1.6528,2
12.2336,1.6190,1.6375,1.6528,2
12.2812,1.5916,1.6391,1.6512,2
12.2812,1.5521,1.6407,1.6504,2
12.2812,1.4981,1.6407,1.6544,2
12.2812,1.4538,1.6343,1.6601,2
12.2812,1.4320,1.6415,1.6593,2
12.2812,1.4328,1.6319,1.6552,2
12.2812,1.4594,1.6295,1.6722,2
12.2812,1.4900,1.6391,1.6730,2
12.2812,1.5311,1.6625,1.6697,2
12.2812,1.5851,1.6714,1.6633,2
12.2812,1.6456,1.6665,1.6609,2
12.2812,1.6875,1.6585,1.6601,2
12.2812,1.7455,1.6536,1.6593,2
12.2812,1.7818,1.6617,1.6488,2
12.2812,1.8188,1.6601,1.6488,2
12.2812,1.8462,1.6601,1.6528,2
12.2812,1.8430,1.6617,1.6415,2
12.2812,1.8100,1.6593,1.6440,2
12.2812,1.7487,1.6399,1.6560,2
12.2812,1.7012,1.6415,1.6560,2
12.2812,1.6673,1.6480,1.6536,2
12.2812,1.6625,1.6649,1.6552,2
12.2812,1.6665,1.6786,1.6552,2
12.2812,1.6609,1.6842,1.6577,2
12.2812,1.6440,1.6681,1.6560,2
12.2812,1.6254,1.6641,1.6552,2
12.2812,1.6198,1.6520,1.6617,2
12.2812,1.6286,1.6496,1.6625,2
12.2812,1.6423,1.6552,1.6504,2
12.2812,1.6488,1.6552,1.6544,2
12.2812,1.6528,1.6641,1.6560,2
12.2812,1.6520,1.6641,1.6560,2
12.2812,1.6222,1.6633,1.6552,2
12.2812,1.5827,1.6585,1.6577,2
12.2812,1.5497,1.6722,1.6577,2
12.2812,1.5489,1.6834,1.6593,2
12.2812,1.5650,1.6859,1.6552,2
12.2812,1.5859,1.6883,1.6585,2
12.2812,1.6238,1.6842,1.6552,2
12.2812,1.6657,1.6754,1.6552,2
12.2812,1.7004,1.6585,1.6577,2
12.2812,1.7108,1.6512,1.6601,2
12.2812,1.7237,1.6440,1.6520,2
12.2812,1.7544,1.6432,1.6480,2
12.2812,1.7632,1.6391,1.6665,2
12.2812,1.7608,1.6375,1.6657,2
12.2812,1.7640,1.6464,1.6617,2
12.2812,1.7600,1.6448,1.6544,2
12.2812,1.7141,1.6560,1.6504,2
12.2812,1.6552,1.6689,1.6464,2
12.2812,1.6262,1.6714,1.6423,2
12.2812,1.6456,1.6657,1.6432,2
12.2812,1.6641,1.6722,1.6480,2
12.2812,1.6625,1.6609,1.6488,2
12.2812,1.6577,1.6520,1.6351,2
12.2812,1.6311,1.6536,1.6407,2
12.2812,1.6182,1.6601,1.6464,2
12.2812,1.6012,1.6697,1.6488,2
12.2812,1.5730,1.6641,1.7116,2
12.2812,1.5432,1.6472,1.7076,2
12.2812,1.5303,1.6440,1.7060,2
12.2812,1.5053,1.6440,1.6988,2
12.2812,1.5344,1.6335,1.6963,2
12.2812,1.6093,1.6359,1.6923,2
12.2812,1.6657,1.6448,1.6907,2
12.2812,1.7133,1.6391,1.6891,2
12.2812,1.7503,1.6278,1.6834,2
12.2812,1.7552,1.6182,1.6883,2
12.2812,1.7938,1.6109,1.6311,2
12.2812,1.8438,1.6238,1.6440,2
12.2812,1.8527,1.6158,1.6496,2
12.2812,1.8438,1.6174,1.6560,2
12.2812,1.8019,1.6174,1.6617,2
12.2812,1.7318,1.6198,1.6754,2
12.2812,1.6738,1.6222,1.6794,2
12.2812,1.6262,1.6303,1.6851,2
12.2812,1.5424,1.6383,1.6834,2
12.2812,1.5029,1.6456,1.6770,2
12.2812,1.4828,1.6295,1.6778,2
12.2812,1.4828,1.6262,1.6794,2
12.2812,1.5013,1.6295,1.6770,2
12.2812,1.5303,1.6262,1.6899,2
12.2812,1.5593,1.6319,1.6875,2
12.2812,1.5706,1.6375,1.6794,2
12.2812,1.5795,1.6480,1.6762,2
12.2812,1.5884,1.6456,1.6665,2
12.2812,1.6544,1.6415,1.6689,2
12.2812,1.7253,1.6367,1.6722,2
12.2812,1.7713,1.6488,1.6673,2
12.2812,1.8124,1.6407,1.6617,2
12.2812,1.8325,1.6488,1.6617,2
12.2812,1.8059,1.6568,1.6456,2
12.2812,1.7213,1.6593,1.6448,2
12.2812,1.6432,1.6617,1.6464,2
12.2812,1.5948,1.6520,1.6472,2
12.3330,1.5843,1.6512,1.6488,2
12.3330,1.5585,1.6488,1.6448,2
12.3330,1.5295,1.6407,1.6480,2
12.3330,1.4699,1.6480,1.6407,2
12.3330,1.3909,1.6609,1.6383,2
12.3330,1.3700,1.6617,1.6375,2
12.3330,1.4143,1.6665,1.6391,2
12.3330,1.4820,1.6689,1.6407,2
12.3330,1.5513,1.6714,1.6391,2
12.3330,1.5956,1.6754,1.6407,2
12.3330,1.6327,1.6649,1.6367,2
12.3330,1.6577,1.6625,1.6407,2
12.3330,1.6778,1.6649,1.6383,2
12.3330,1.7286,1.6568,1.6512,2
12.3330,1.7415,1.6568,1.6504,2
12.3330,1.6810,1.6625,1.6512,2
12.3330,1.5738,1.6544,1.6480,2
12.3330,1.5239,1.6520,1.6464,2
12.3330,1.5287,1.6480,1.6448,2
12.3330,1.5875,1.6440,1.6794,2
12.3330,1.6158,1.6311,1.6778,2
12.3330,1.6117,1.6423,1.6714,2
12.3330,1.5892,1.6544,1.6609,2
12.3330,1.5593,1.6641,1.6577,2
12.3330,1.5634,1.6697,1.6585,2
12.3330,1.5964,1.6625,1.6544,2
12.3330,1.6544,1.6649,1.6577,2
12.3330,1.7116,1.6544,1.6601,2
12.3330,1.7439,1.6472,1.6625,2
12.3330,1.7068,1.6238,1.6230,2
12.3330,1.6222,1.6472,1.5771,2
12.3330,1.5134,1.6480,1.5859,2
12.3330,1.4304,1.6480,1.6061,2
12.3330,1.4328,1.6399,1.6158,2
12.3330,1.4989,1.6343,1.6174,2
12.3330,1.6045,1.6335,1.6230,2
12.3330,1.7012,1.6335,1.6230,2
12.3330,1.7366,1.6415,1.6311,2
12.3330,1.7165,1.6440,1.6391,2
12.3330,1.7108,1.6544,1.6351,2
12.3330,1.7382,1.6448,1.6834,2
12.3330,1.8108,1.6327,1.6810,2
12.3330,1.9091,1.6327,1.6714,2
12.3330,1.9494,1.6399,1.6593,2
12.3330,1.9373,1.6375,1.6609,2
12.3330,1.8664,1.6375,1.6520,2
12.3330,1.7930,1.6375,1.6512,2
12.3330,1.7519,1.6270,1.6391,2
12.3330,1.7350,1.6254,1.6270,2
12.3330,1.7141,1.6391,1.6214,2
12.3330,1.6802,1.6528,1.6214,2
12.3330,1.6464,1.6504,1.6198,2
12.3330,1.6037,1.6407,1.6158,2
12.3330,1.5722,1.6351,1.6182,2
12.3330,1.5319,1.6351,1.6125,2
12.3330,1.5086,1.6407,1.6174,2
12.3330,1.5118,1.6311,1.6206,2
12.3330,1.5513,1.6359,1.6238,2
12.3330,1.5867,1.6488,1.6230,2
12.3330,1.6198,1.6536,1.6343,2
12.3330,1.6786,1.6544,1.6351,2
12.3330,1.7366,1.6649,1.6327,2
12.3330,1.7616,1.6714,1.6286,2
12.3330,1.7656,1.6689,1.6278,2
12.3330,1.7455,1.6697,1.6311,2
12.3330,1.7245,1.6536,1.6367,2
12.3330,1.6842,1.6665,1.6359,2
12.3330,1.6182,1.6609,1.6383,2
12.3330,1.5521,1.6568,1.6375,2
12.3330,1.5174,1.6496,1.6375,2
12.3330,1.5368,1.6432,1.6415,2
12.3330,1.5593,1.6391,1.6826,2
12.3330,1.5400,1.6359,1.6875,2
12.3330,1.4731,1.6456,1.6859,2
12.3330,1.4360,1.6432,1.6778,2
12.3330,1.4320,1.6577,1.6722,2
12.3330,1.4385,1.6609,1.6681,2
12.3330,1.4296,1.6770,1.6625,2
12.3330,1.4159,1.6730,1.6641,2
12.3330,1.3804,1.6697,1.6778,2
12.3330,1.3385,1.6609,1.6778,2
12.3330,1.3007,1.6552,1.6423,2
12.3330,1.3039,1.6585,1.6423,2
12.3330,1.3643,1.6585,1.6448,2
12.3330,1.4634,1.6617,1.6673,2
12.3330,1.5722,1.6657,1.6722,2
12.3330,1.6754,1.6657,1.6754,2
12.3330,1.7576,1.6625,1.6754,2
12.3330,1.8100,1.6625,1.6802,2
12.3330,1.8422,1.6673,1.6673,2
12.3330,1.8382,1.6770,1.6649,2
12.3330,1.8148,1.6867,1.6625,2
12.3330,1.8341,1.6891,1.6867,2
12.3330,1.8414,1.6802,1.6851,2
12.3330,1.8075,1.6826,1.6722,2
12.3330,1.7270,1.6762,1.6714,2
12.3330,1.6544,1.6746,1.6641,2
12.3330,1.5924,1.6746,1.6681,2
12.3330,1.5819,1.6754,1.6657,2
12.3330,1.5940,1.6722,1.6665,2
12.3330,1.5972,1.6722,1.6722,2
12.3330,1.6077,1.6705,1.6705,2
12.3330,1.6021,1.6746,1.6464,2
12.3330,1.6286,1.6899,1.6488,2
12.3807,1.6738,1.6899,1.6504,2
12.3807,1.7334,1.6907,1.6440,2
12.3807,1.7648,1.6859,1.6512,2
12.3807,1.8116,1.6730,1.6488,2
12.3812,1.8696,1.6673,1.6520,2
12.3812,1.9268,1.6641,1.6552,2
12.3812,1.9542,1.6673,1.6520,2
12.3812,1.9776,1.6689,1.6512,2
12.3812,1.9889,1.6714,1.6512,2
12.3812,1.9752,1.6657,1.6496,2
12.3812,1.9453,1.6464,1.6472,2
12.3812,1.9099,1.6472,1.6496,2
12.3812,1.8744,1.6432,1.6472,2
12.3812,1.8349,1.6480,1.6464,2
12.3812,1.7793,1.6560,1.6496,2
12.3812,1.7318,1.6681,1.6423,2
12.3812,1.7133,1.6665,1.6383,2
12.3812,1.7141,1.6633,1.6415,2
12.3812,1.7028,1.6552,1.6399,2
12.3812,1.6826,1.6560,1.6415,2
12.3812,1.6544,1.6714,1.6383,2
12.3812,1.6375,1.6673,1.6432,2
12.3812,1.6552,1.6705,1.6375,2
12.3812,1.6899,1.6875,1.6383,2
12.3812,1.6899,1.6842,1.6375,2
12.3812,1.6931,1.6810,1.6407,2
12.3812,1.6963,1.6770,1.6383,2
12.3812,1.6867,1.6689,1.6343,2
12.3812,1.6810,1.6585,1.6407,2
12.3812,1.6907,1.6552,1.6432,2
12.3812,1.7036,1.6464,1.6488,2
12.3812,1.6979,1.6399,1.6440,2
12.3812,1.6488,1.6415,1.6472,2
12.3812,1.5698,1.6343,1.6496,2
12.3812,1.5255,1.6423,1.6448,2
12.3812,1.4755,1.6415,1.6504,2
12.3812,1.4425,1.6472,1.6504,2
12.3812,1.4175,1.6577,1.6472,2
12.3812,1.4038,1.6657,1.6504,2
12.3812,1.3885,1.6649,1.6673,2
12.3812,1.3998,1.6754,1.6601,2
12.3812,1.4352,1.6826,1.6577,2
12.3812,1.4675,1.6859,1.6577,2
12.3812,1.5118,1.6730,1.6560,2
12.3812,1.5827,1.6609,1.6568,2
12.3812,1.6641,1.6577,1.6488,2
12.3812,1.6859,1.6560,1.6472,2
12.3812,1.6093,1.6544,1.6520,2
12.3812,1.4828,1.6552,1.6415,2
12.3812,1.3780,1.7165,1.6206,2
12.3812,1.3103,1.7133,1.6270,2
12.3812,1.3079,1.7141,1.6311,2
12.3812,1.3893,1.7116,1.6359,2
12.3812,1.5199,1.7157,1.6391,2
12.3812,1.5585,1.7229,1.6383,2
12.3812,1.5150,1.7205,1.6375,2
12.3812,1.4860,1.7157,1.6440,2
12.3812,1.5593,1.7068,1.6432,2
12.3812,1.6988,1.7262,1.6496,2
12.3812,1.8132,1.6641,1.6496,2
12.3812,1.8543,1.6714,1.6464,2
12.3812,1.8116,1.6826,1.6448,2
12.3812,1.7173,1.6826,1.6464,2
12.3812,1.5859,1.6859,1.6448,2
12.3812,1.5303,1.6955,1.6391,2
12.3812,1.5521,1.6955,1.6432,2
12.3812,1.5980,1.6947,1.6415,2
12.3812,1.6198,1.7044,1.6448,2
12.3812,1.6222,1.6931,1.6448,2
